Arquivo,Receita,Valor
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 20001.46
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 41628.97
receitas_dezembro_2016.csv,TAXA DE TAXI, 3332.40
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 402.50
receitas_dezembro_2016.csv,Dia: 16/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 9489.50
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 248087.19
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 3778.87
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 265.40
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 20394.32
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 71.58
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 54601.01
receitas_dezembro_2016.csv,TAXA DE TAXI, 1572.03
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 25884.67
receitas_dezembro_2016.csv,Dia: 17/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2016.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,Dia: 18/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2016.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,Dia: 19/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 8805.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 307160.43
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 1586.13
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 422.32
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 24629.64
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 47.81
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27927.01
receitas_dezembro_2016.csv,TAXA DE TAXI, 1833.27
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 161.70
receitas_dezembro_2016.csv,Dia: 20/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 22175.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 326319.15
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 1719.21
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 187.57
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 32952.22
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 89.67
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29071.26
receitas_dezembro_2016.csv,TAXA DE TAXI, 1990.78
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 599.84
receitas_dezembro_2016.csv,Dia: 21/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 7492.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 279932.06
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 5004.69
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 186.75
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 33617.71
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28726.60
receitas_dezembro_2016.csv,TAXA DE TAXI, 3406.04
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 532.67
receitas_dezembro_2016.csv,Dia: 22/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 10660.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 319908.21
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 1858.45
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 84581.98
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 29542.34
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28973.37
receitas_dezembro_2016.csv,TAXA DE TAXI, 1494.50
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 729.64
receitas_dezembro_2016.csv,Dia: 23/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 1858.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 401140.59
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 2767.58
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 667.64
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 22506.24
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 52692.04
receitas_dezembro_2016.csv,TAXA DE TAXI, 2175.10
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 610.43
receitas_dezembro_2016.csv,Dia: 24/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2016.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,Dia: 25/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2016.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,Dia: 26/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 5940.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 211033.04
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 4453.78
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 147.36
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 11910.24
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26674.23
receitas_dezembro_2016.csv,TAXA DE TAXI, 648.03
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 285.97
receitas_dezembro_2016.csv,Dia: 27/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 21150.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 285673.11
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 6919.12
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 49.50
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 12692.28
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 34.73
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28654.65
receitas_dezembro_2016.csv,TAXA DE TAXI, 930.20
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 24449.79
receitas_dezembro_2016.csv,Dia: 28/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 13680.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 307769.42
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 2454.79
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 1175.20
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 25503.88
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 2.26
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28391.34
receitas_dezembro_2016.csv,TAXA DE TAXI, 2473.59
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 643.64
receitas_dezembro_2016.csv,Dia: 29/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 6192.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 345362.10
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 2230.57
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 89627.44
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 26492.52
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27690.90
receitas_dezembro_2016.csv,TAXA DE TAXI, 465.10
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 195.26
receitas_dezembro_2016.csv,Dia: 30/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 137105.10
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2016.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,Dia: 31/12/2016,
receitas_dezembro_2016.csv,Descrição da Receita,Realizado
receitas_dezembro_2016.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2016.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 11123.00
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 168680.95
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 2841.30
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 4628.99
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 41438.56
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 15.55
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25956.94
receitas_fevereiro_2016.csv,TAXA DE TAXI, 3122.31
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 2485.98
receitas_fevereiro_2016.csv,Dia: 02/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 8445.50
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 286921.43
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 2277.52
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 652.81
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 40500.51
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 4.91
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26281.75
receitas_fevereiro_2016.csv,TAXA DE TAXI, 799.96
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 834.67
receitas_fevereiro_2016.csv,Dia: 03/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 5512.50
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 215517.67
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 2483.19
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 221923.89
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 47085.68
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 53.29
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 24765.64
receitas_fevereiro_2016.csv,TAXA DE TAXI, 1519.29
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 1179.90
receitas_fevereiro_2016.csv,Dia: 04/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 10237.50
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 172844.55
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 2276.31
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 487.97
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 38500.19
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 47.74
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26447.02
receitas_fevereiro_2016.csv,TAXA DE TAXI, 998.42
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 951.51
receitas_fevereiro_2016.csv,Dia: 05/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 7119.00
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 134821.50
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 4067.11
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 62906.72
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 40850.97
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 35.92
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 53191.48
receitas_fevereiro_2016.csv,TAXA DE TAXI, 1314.67
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 904.34
receitas_fevereiro_2016.csv,Dia: 06/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2016.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,Dia: 07/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2016.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,Dia: 08/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2016.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,Dia: 09/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2016.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,Dia: 10/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 11812.50
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 170656.93
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 77.52
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 2518.95
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 42641.08
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 2.91
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27137.98
receitas_fevereiro_2016.csv,TAXA DE TAXI, 1074.13
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 1623.11
receitas_fevereiro_2016.csv,Dia: 11/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 50115.45
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 29547.00
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 257036.24
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 2552.74
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 69.93
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 19964.54
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 49.49
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27150.89
receitas_fevereiro_2016.csv,TAXA DE TAXI, 223.24
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 657.46
receitas_fevereiro_2016.csv,Dia: 12/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 13895.00
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 293657.97
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 5418.02
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 179.38
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 75761.43
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 39.07
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27015.60
receitas_fevereiro_2016.csv,TAXA DE TAXI, 3361.16
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 1593.12
receitas_fevereiro_2016.csv,Dia: 13/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2016.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,Dia: 14/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2016.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2016.csv,Dia: 15/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 7402.50
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 183318.01
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 1165.32
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 1990.03
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 80511.68
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 3.95
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27533.10
receitas_fevereiro_2016.csv,TAXA DE TAXI, 788.96
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 1234.15
receitas_fevereiro_2016.csv,Dia: 16/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2016.csv,ESTACIONAMENTO ROTATIVO, 12799.50
receitas_fevereiro_2016.csv,MULTAS DE TRÂNSITO, 371340.00
receitas_fevereiro_2016.csv,MULTAS DE TRANSPORTES, 3073.43
receitas_fevereiro_2016.csv,OUTRAS RECEITAS, 772.71
receitas_fevereiro_2016.csv,PÁTIO DE VEÍCULOS, 53180.09
receitas_fevereiro_2016.csv,RECEITAS FINANCEIRAS, 64.99
receitas_fevereiro_2016.csv,TAXA DE GERENCIAMENTO INTERCAMP, 79095.33
receitas_fevereiro_2016.csv,TAXA DE TAXI, 1460.43
receitas_fevereiro_2016.csv,VISTORIA DE VEÍCULOS, 895.81
receitas_fevereiro_2016.csv,Dia: 17/02/2016,
receitas_fevereiro_2016.csv,Descrição da Receita,Realizado
receitas_fevereiro_2016.csv,CONVÊNIO PMC, 0.00
