Arquivo,Receita,Valor
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 214773.83
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 2179.35
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 130.80
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 9857.44
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28215.20
receitas_dezembro_2012.csv,TAXA DE TAXI, 2938.54
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 4438.53
receitas_dezembro_2012.csv,Dia: 20/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 5953.50
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 117360.45
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 1748.08
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 18636.56
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 7899.08
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27615.60
receitas_dezembro_2012.csv,TAXA DE TAXI, 1115.75
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 3060.90
receitas_dezembro_2012.csv,Dia: 21/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 7047.00
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 117920.78
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 3420.62
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 7444.89
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 9531.78
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 53151.73
receitas_dezembro_2012.csv,TAXA DE TAXI, 248.99
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 1174.06
receitas_dezembro_2012.csv,Dia: 22/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2012.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,Dia: 23/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2012.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,Dia: 24/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 4738.50
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 134086.03
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 1588.11
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 726.73
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 2826.87
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25172.97
receitas_dezembro_2012.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 1170.21
receitas_dezembro_2012.csv,Dia: 25/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2012.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,Dia: 26/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 7776.00
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 334359.03
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 502221.72
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 219.87
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 9563.87
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 11.04
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27460.96
receitas_dezembro_2012.csv,TAXA DE TAXI, 2205.64
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 1861.54
receitas_dezembro_2012.csv,Dia: 27/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 1000000.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 9963.00
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 277699.77
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 1712.93
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 82.38
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 5682.50
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 31.62
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27132.03
receitas_dezembro_2012.csv,TAXA DE TAXI, 986.55
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 1440.52
receitas_dezembro_2012.csv,Dia: 28/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 7047.00
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 175019.79
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 1826.74
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 83.08
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 5049.64
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 18.56
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27905.59
receitas_dezembro_2012.csv,TAXA DE TAXI, 822.13
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 2060.05
receitas_dezembro_2012.csv,Dia: 29/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2012.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,Dia: 30/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2012.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,Dia: 31/12/2012,
receitas_dezembro_2012.csv,Descrição da Receita,Realizado
receitas_dezembro_2012.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2012.csv,MULTAS DE TRÂNSITO, 59053.09
receitas_dezembro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2012.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 59130.96
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 5710.50
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 184946.21
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 2874.36
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 35574.63
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 12875.75
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 23648.51
receitas_fevereiro_2012.csv,TAXA DE TAXI, 465.09
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 620.36
receitas_fevereiro_2012.csv,Dia: 02/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 7411.50
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 142022.61
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 2550.20
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 2634.04
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 15359.66
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 1.43
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 22858.67
receitas_fevereiro_2012.csv,TAXA DE TAXI, 892.60
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 314.62
receitas_fevereiro_2012.csv,Dia: 03/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 6439.50
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 110415.31
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 4403.94
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 1073.66
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 12650.49
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 24.92
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 44326.01
receitas_fevereiro_2012.csv,TAXA DE TAXI, 399.31
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 716.28
receitas_fevereiro_2012.csv,Dia: 04/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2012.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,Dia: 05/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2012.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,Dia: 06/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 6452.44
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 6075.00
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 145970.88
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 2259.64
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 46.07
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 12212.85
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 6.46
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 24321.36
receitas_fevereiro_2012.csv,TAXA DE TAXI, 122.14
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 397.97
receitas_fevereiro_2012.csv,Dia: 07/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 55290.95
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 8456.40
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 176259.02
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 3618.41
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 17.14
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 8203.95
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 65.01
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 24670.91
receitas_fevereiro_2012.csv,TAXA DE TAXI, 648.30
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 3113.07
receitas_fevereiro_2012.csv,Dia: 08/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 5346.00
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 320184.58
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 4120.39
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 8.58
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 7333.09
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25401.88
receitas_fevereiro_2012.csv,TAXA DE TAXI, 3471.83
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 498.30
receitas_fevereiro_2012.csv,Dia: 09/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 9185.40
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 133364.04
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 2950.76
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 2658.77
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 10446.19
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 55.95
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25066.88
receitas_fevereiro_2012.csv,TAXA DE TAXI, 1299.72
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 1920.96
receitas_fevereiro_2012.csv,Dia: 10/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 1000000.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 7411.50
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 105747.03
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 7914.95
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 995.59
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 6701.87
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 24.44
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 48395.50
receitas_fevereiro_2012.csv,TAXA DE TAXI, 925.47
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 1515.38
receitas_fevereiro_2012.csv,Dia: 11/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2012.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,Dia: 12/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2012.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,Dia: 13/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 11007.90
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 145903.41
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 4222.80
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 34.94
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 13270.38
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 16.67
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26718.98
receitas_fevereiro_2012.csv,TAXA DE TAXI, 775.98
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 942.50
receitas_fevereiro_2012.csv,Dia: 14/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 5521.50
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 149481.44
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 4074.00
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 40.04
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 11422.74
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27492.71
receitas_fevereiro_2012.csv,TAXA DE TAXI, 1339.16
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 1184.61
receitas_fevereiro_2012.csv,Dia: 15/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 5030.10
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 139882.62
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 3808.27
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 2792.80
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 6573.78
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 10.37
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26982.31
receitas_fevereiro_2012.csv,TAXA DE TAXI, 1648.95
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 726.10
receitas_fevereiro_2012.csv,Dia: 16/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 12028.50
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 203331.31
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 2899.55
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 19129.16
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 9231.35
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 10.18
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26347.46
receitas_fevereiro_2012.csv,TAXA DE TAXI, 836.51
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 914.60
receitas_fevereiro_2012.csv,Dia: 17/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 1000000.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 7897.50
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 150763.44
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 4679.26
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 12.87
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 9170.24
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 48780.85
receitas_fevereiro_2012.csv,TAXA DE TAXI, 1232.79
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 590.93
receitas_fevereiro_2012.csv,Dia: 18/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2012.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,Dia: 19/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2012.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,Dia: 20/02/2012,
receitas_fevereiro_2012.csv,Descrição da Receita,Realizado
receitas_fevereiro_2012.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2012.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2012.csv,TAXA DE TAXI, 0.00
