Arquivo,Receita,Valor
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 7560.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 232627.72
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 233724.99
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 4813.35
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26636.63
receitas_dezembro_2013.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 1961.64
receitas_dezembro_2013.csv,Dia: 13/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 9450.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 156120.12
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 2804.02
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 1323.89
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 19920.63
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 56113.74
receitas_dezembro_2013.csv,TAXA DE TAXI, 4131.27
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 4166.05
receitas_dezembro_2013.csv,Dia: 14/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2013.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,Dia: 15/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2013.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,Dia: 16/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 8046.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 174369.51
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 100814.29
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 3644.04
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 14428.86
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27456.93
receitas_dezembro_2013.csv,TAXA DE TAXI, 1100.03
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 2660.29
receitas_dezembro_2013.csv,Dia: 17/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 10935.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 329004.12
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 1272.71
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 41.44
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 16469.82
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26164.62
receitas_dezembro_2013.csv,TAXA DE TAXI, 2603.25
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 3765.35
receitas_dezembro_2013.csv,Dia: 18/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 16462.08
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 4050.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 247876.43
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 3559.10
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 79.54
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 14387.96
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 11.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26702.03
receitas_dezembro_2013.csv,TAXA DE TAXI, 1622.65
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 3234.99
receitas_dezembro_2013.csv,Dia: 19/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 800725.86
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 9315.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 268348.37
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 1280.60
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 3687087.20
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 22209.21
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26284.96
receitas_dezembro_2013.csv,TAXA DE TAXI, 1757.05
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 4747.49
receitas_dezembro_2013.csv,Dia: 20/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 4185.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 169821.14
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 2635.65
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 26728.87
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 2936.38
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 52512.28
receitas_dezembro_2013.csv,TAXA DE TAXI, 2546.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 11106.26
receitas_dezembro_2013.csv,Dia: 21/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2013.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,Dia: 22/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2013.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,Dia: 23/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 15390.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 241979.76
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 7523.35
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 22.56
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 6617.31
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 407.83
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25643.42
receitas_dezembro_2013.csv,TAXA DE TAXI, 337.70
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 1380.10
receitas_dezembro_2013.csv,Dia: 24/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 8775.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 216252.71
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 1293.42
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25408.68
receitas_dezembro_2013.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 174.22
receitas_dezembro_2013.csv,Dia: 25/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2013.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,Dia: 26/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 3645.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 151516.85
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 3680.27
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 135.88
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 34848.29
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 37.14
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 23148.92
receitas_dezembro_2013.csv,TAXA DE TAXI, 3027.12
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 1949.63
receitas_dezembro_2013.csv,Dia: 27/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 10080.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 282728.01
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 1562.37
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 71.90
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 26035.44
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 6.83
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25301.24
receitas_dezembro_2013.csv,TAXA DE TAXI, 818.79
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 2268.36
receitas_dezembro_2013.csv,Dia: 28/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2013.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,Dia: 29/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2013.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,Dia: 30/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 9720.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 136866.78
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 2651.27
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 13699.46
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 13.58
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 53790.48
receitas_dezembro_2013.csv,TAXA DE TAXI, 278.74
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 1410.87
receitas_dezembro_2013.csv,Dia: 31/12/2013,
receitas_dezembro_2013.csv,Descrição da Receita,Realizado
receitas_dezembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_dezembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_dezembro_2013.csv,MULTAS DE TRÂNSITO, 129.40
receitas_dezembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_dezembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_dezembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_dezembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_dezembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_dezembro_2013.csv,TAXA DE TAXI, 0.00
receitas_dezembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 1822.50
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 129052.27
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 1765.18
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 2448.86
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 1507.48
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 49585.13
receitas_fevereiro_2013.csv,TAXA DE TAXI, 1543.06
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 2463.76
receitas_fevereiro_2013.csv,Dia: 02/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2013.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,Dia: 03/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2013.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,Dia: 04/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 4401.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 94419.62
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 823.32
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 1048.68
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 15965.19
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 16.54
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26194.45
receitas_fevereiro_2013.csv,TAXA DE TAXI, 1943.69
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 4750.53
receitas_fevereiro_2013.csv,Dia: 05/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 9963.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 150266.51
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 935.52
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 67394.07
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 5763.12
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 12.64
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26394.36
receitas_fevereiro_2013.csv,TAXA DE TAXI, 2063.23
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 3040.51
receitas_fevereiro_2013.csv,Dia: 06/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 6075.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 150696.76
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 848.63
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 225.79
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 8491.97
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26939.23
receitas_fevereiro_2013.csv,TAXA DE TAXI, 1393.74
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 2952.12
receitas_fevereiro_2013.csv,Dia: 07/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 6318.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 225825.85
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 1076.69
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 25.51
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 3477.07
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26799.64
receitas_fevereiro_2013.csv,TAXA DE TAXI, 74.66
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 3202.83
receitas_fevereiro_2013.csv,Dia: 08/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 1846045.44
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 7290.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 161591.99
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 1714.41
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 1245.78
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 20174.75
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 52612.88
receitas_fevereiro_2013.csv,TAXA DE TAXI, 1712.26
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 2388.74
receitas_fevereiro_2013.csv,Dia: 09/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2013.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,Dia: 10/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2013.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,Dia: 11/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2013.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,Dia: 12/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_fevereiro_2013.csv,TAXA DE TAXI, 0.00
receitas_fevereiro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_fevereiro_2013.csv,Dia: 13/02/2013,
receitas_fevereiro_2013.csv,Descrição da Receita,Realizado
receitas_fevereiro_2013.csv,CONVÊNIO PMC, 0.00
receitas_fevereiro_2013.csv,ESTACIONAMENTO ROTATIVO, 8019.00
receitas_fevereiro_2013.csv,MULTAS DE TRÂNSITO, 97930.04
receitas_fevereiro_2013.csv,MULTAS DE TRANSPORTES, 1395.86
receitas_fevereiro_2013.csv,OUTRAS RECEITAS, 273.84
receitas_fevereiro_2013.csv,PÁTIO DE VEÍCULOS, 19231.69
receitas_fevereiro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_fevereiro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28076.56
